conversation_id,title,date,from,to,duration_minutes,message_count_total,user_message_count,assistant_message_count,primary_category,primary_type,primary_tool,secondary_tool,tertiary_tool,was_solved,complexity_bucket,avg_user_message_length,model_slug
285fb647-6bc2-4cd4-bf64-4e70a1b9122f,DBT Build Error: MedicationDim,2023-11-16,2023-11-16 16:06:01.217795,2023-11-18 01:42:39.490101,"2016,64",30,15,15,Python / Programming,How-to / Question,Git / GitHub,Python,SQL Server / SSIS / SSRS,TRUE,High,"459,2",
48fd2e0e-9b61-44b5-86ff-f7d35f9d2d18,Revisión continua en Scrum.,2023-11-17,2023-11-17 16:04:56.330068,2023-11-17 16:04:58.841728,"0,04",2,1,1,Translation / Writing,Writing / Translation,Writing / Translation,,,TRUE,Low,104,
fa5deb76-088e-470f-bfef-3056ac06d4a1,Parse_dates en pd.read_csv,2023-11-20,2023-11-20 15:08:34.847863,2023-11-20 18:13:23.597626,"184,81",30,15,15,Translation / Writing,How-to / Question,dbt,,,TRUE,High,"276,1",
9cbea6c2-95f3-4776-a284-10a56917cd7b,Gestión de Seeds en dbt,2023-11-21,2023-11-21 12:35:25.629893,2023-11-21 21:10:04.486979,"514,65",55,23,24,Translation / Writing,Build / Design,dbt,,,TRUE,High,"305,3",
e45b31ac-cc2d-4430-aa9f-b61ef85c0281,Cumplimiento del RGPD,2023-11-22,2023-11-22 13:36:00.852682,2023-11-22 13:40:26.167546,"4,42",4,2,2,General / Other,Analysis / Research,General Purpose,,,TRUE,Medium,"374,5",
4d50bdde-2152-4afe-8aba-317019dbba08,Translate to English.,2023-11-22,2023-11-22 13:48:23.224006,2023-11-22 14:57:00.001965,"68,61",12,6,6,Translation / Writing,Writing / Translation,SQL Server / SSIS / SSRS,,,TRUE,Medium,"60,3",
2439a86c-975f-4966-acb1-f7e72db28ee6,Reorganización de configuraciones en dbt,2023-11-27,2023-11-27 18:04:07.816763,2023-11-27 18:04:31.362414,"0,39",2,1,1,Data Engineering,How-to / Question,dbt,,,TRUE,Low,190,
7e249f3f-8250-4a55-96e8-651321c7c687,Estructura Proyecto Parent y Child,2023-11-27,2023-11-27 19:43:16.914446,2023-11-28 19:58:03.018425,"1454,77",39,19,19,SQL / BI,Build / Design,dbt,,,TRUE,High,"534,9",
59dfeb0e-71ad-4795-818a-5cae306890e7,Errores en proyecto dbt,2023-11-28,2023-11-28 19:58:06.202150,2023-11-28 20:07:12.105544,"9,1",6,3,3,SQL / BI,How-to / Question,dbt,,,TRUE,High,728,
62da1bf0-591c-4fef-aee1-6e5a8b15745c,Riesgos en fundación como socio,2023-11-29,2023-11-29 11:29:59.547934,2023-11-29 11:34:55.158676,"4,93",8,4,4,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"70,5",
fa41867e-8fcb-46f5-94c8-1a10aa1e84db,Set CLIENT_NAME Environment Variable,2023-11-29,2023-11-29 15:06:57.123158,2023-11-29 15:39:35.667837,"32,64",8,4,4,SQL / BI,Troubleshooting,dbt,,,TRUE,High,"1120,5",
ec21786e-8fda-4911-907b-315726ac90a4,New chat,2023-11-29,2023-11-29 15:08:18.508236,2023-11-29 15:08:18.508236,0,1,1,0,General / Other,How-to / Question,General Purpose,,,FALSE,Low,140,
2a9eed41-a426-4b4d-a4e5-83e51d3189ee,Contabilización de 30% al CCL,2023-11-29,2023-11-29 15:08:28.530533,2023-11-29 15:08:37.984355,"0,16",2,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,140,
cfc97b21-eb47-47db-ac4c-e5ed8ca45810,Modelos dbt con múltiples entornos,2023-11-29,2023-11-29 16:50:12.075913,2023-11-29 16:55:03.250891,"4,85",4,2,2,SQL / BI,Troubleshooting,dbt,,,TRUE,High,"2405,5",
ccae1337-0808-4ccd-89a3-668437ed23d3,Excluir modelo en dbt,2023-11-30,2023-11-30 12:39:46.611876,2023-11-30 14:53:18.667893,"133,53",8,4,4,Data Engineering,Build / Design,dbt,,,TRUE,High,657,
3dbe8dc7-38d1-4128-961d-ff6488496ab3,Tipo de cambio para factura,2023-11-30,2023-11-30 14:43:56.832010,2023-11-30 14:54:22.904281,"10,43",10,5,5,Personal / Advice,How-to / Question,Personal / Daily Life,,,TRUE,Medium,"138,4",
2db72a9f-4df8-4014-8fc7-7b0cd26b2d28,Errores SQL y variables faltantes,2023-12-01,2023-12-01 13:04:39.510462,2023-12-01 21:20:33.098248,"495,89",55,16,21,SQL / BI,How-to / Question,Git / GitHub,SQL Server / SSIS / SSRS,dbt,TRUE,High,"291,9",
231348c5-0d55-4f13-8823-29c91774b75e,Asignación de Portafolio: Rendimiento Objetivo,2023-12-01,2023-12-01 21:24:35.092484,2023-12-01 21:49:40.700732,"25,09",16,4,6,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,Medium,324,
05ad9704-b782-4f3f-8387-5b5656d49a27,Independencia en Auditorías en Argentina,2023-12-04,2023-12-04 12:12:18.170864,2023-12-04 12:34:42.241243,"22,4",25,11,12,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,High,"259,2",
ccbb7cf4-20ea-40de-97aa-893b829711f9,Amazon Redshift vs. RDBMS,2023-12-04,2023-12-04 22:00:55.202131,2023-12-04 22:02:08.067612,"1,21",4,2,2,SQL / BI,How-to / Question,Amazon Redshift,Apache Airflow,SQL Server / SSIS / SSRS,TRUE,Medium,430,
840d8375-af6e-4369-83c2-329e9f8a4535,Lenguajes para manejar Airflow,2023-12-04,2023-12-04 22:02:31.002940,2023-12-04 22:05:08.394134,"2,62",10,5,5,AWS / Cloud,How-to / Question,Amazon Redshift,Apache Airflow,SQL Server / SSIS / SSRS,TRUE,Medium,"291,8",
b2b866d5-1656-4f8c-a6ca-5f47bf074125,Error en Referencia dbt,2023-12-06,2023-12-06 13:34:40.114082,2023-12-06 16:07:07.762562,"152,46",25,12,13,SQL / BI,How-to / Question,dbt,,,TRUE,High,"791,2",
67eaf34a-7678-4093-afa0-b14c051a23d2,Model Name Conflict Resolution,2023-12-06,2023-12-06 16:18:42.396722,2023-12-07 20:00:02.693672,"1661,34",6,3,3,Data Engineering,Troubleshooting,Git / GitHub,dbt,,TRUE,High,1173,
42d428aa-2b06-475d-bec3-42143f7619f9,Clasificación de presupuestos,2023-12-06,2023-12-06 22:05:17.005618,2023-12-06 22:43:23.293324,"38,1",24,12,12,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,"2249,8",
80f817fa-04d8-4ab9-bb44-f6f45636c2fb,Dimensiones del Buen Liderazgo,2023-12-07,2023-12-07 11:27:34.120177,2023-12-07 11:33:40.772767,"6,11",8,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Low,"77,5",
5abe6d29-6a96-452c-a9df-865a35ba1ad2,Error en consulta DBT,2023-12-08,2023-12-08 12:34:05.727182,2023-12-08 16:27:58.549788,"233,88",49,23,26,SQL / BI,How-to / Question,SQL Server / SSIS / SSRS,dbt,,TRUE,High,"664,5",
1973bc65-9e87-4799-acd2-2b9db875ebb5,Boyfriend too upset to talk.,2023-12-09,2023-12-09 14:43:45.529440,2023-12-09 14:50:52.844070,"7,12",8,4,4,General / Other,General Inquiry,General Purpose,,,TRUE,Medium,"96,2",
e3cafa09-7fbd-4289-b3b0-eb39726912d6,Nombres duplicados en dbt,2023-12-11,2023-12-11 13:55:04.349135,2023-12-11 18:13:02.134706,"257,96",57,22,25,SQL / BI,Build / Design,SQL Server / SSIS / SSRS,dbt,,TRUE,High,"2571,4",
920b5a55-1d97-4b63-89f3-8c9b20c5c278,Desafíos PYMES en Argentina,2023-12-11,2023-12-11 21:03:55.599935,2023-12-11 21:16:04.006148,"12,14",12,3,3,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,622,
e728b3a3-ceb2-4c90-8fa9-8e9858a08e05,Errores macros dbt solucionar.,2023-12-12,2023-12-12 13:57:59.475864,2023-12-12 18:14:37.521587,"256,63",70,31,34,Academic / Study,Troubleshooting,SQL Server / SSIS / SSRS,dbt,,TRUE,High,916,
bf522d77-0755-4dee-a252-643e8400c6ff,Independencia del BCRA reformas,2023-12-13,2023-12-13 12:39:23.278184,2023-12-13 13:04:21.397448,"24,97",25,11,10,Python / Programming,How-to / Question,Python / Programming,,,TRUE,High,353,
a1590ae7-711c-4c6d-a7e9-07fe52db69e8,Excluir modelos en dbt,2023-12-13,2023-12-13 14:45:01.962473,2023-12-15 19:46:28.890319,"3181,45",138,55,55,SQL / BI,How-to / Question,dbt,,,TRUE,High,1010,
82cfaecc-41ff-4baf-8e01-56fe79cf596a,Relación Argentina-FMI: Macri vs. Kirchner,2023-12-13,2023-12-13 21:03:04.749754,2023-12-13 21:43:40.113268,"40,59",79,13,12,Translation / Writing,How-to / Question,Writing / Translation,,,FALSE,High,"256,3",
467d5567-41ff-478c-b466-2c4343ef9dce,Apertura inversión extranjera sector petrolero,2023-12-13,2023-12-13 21:46:01.430543,2023-12-13 21:48:18.881409,"2,29",10,2,2,Translation / Writing,Writing / Translation,Writing / Translation,,,TRUE,Medium,"230,5",
4f14874a-ed6d-41b0-96ce-b53918c7f413,When Was I Going?,2023-12-16,2023-12-16 12:25:21.566849,2023-12-16 12:50:27.686205,"25,1",6,3,3,General / Other,General Inquiry,General Purpose,,,TRUE,Medium,"57,3",
4260024d-e685-485a-ac21-f9991bfd5d71,Configuración YAML para Herramienta,2023-12-18,2023-12-18 12:50:38.666743,2023-12-19 18:35:35.582288,"1784,95",78,38,40,SQL / BI,How-to / Question,SQL Server / SSIS / SSRS,dbt,,TRUE,High,"3833,3",
7d73fd71-c440-4cdf-8abb-900a3df4e9e4,¿Qué es Dow Jones?,2023-12-18,2023-12-18 18:01:57.812950,2023-12-18 18:02:15.262183,"0,29",2,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,19,
1d0342dd-66f7-4de5-976d-6e91ef8b2e99,Configurar Selector en dbt,2023-12-20,2023-12-20 14:10:11.329448,2023-12-20 15:09:14.191487,"59,05",29,13,13,SQL / BI,How-to / Question,dbt,,,TRUE,High,"487,7",
dd870ca2-b3a9-4de7-8c77-d1224f7e2ddc,Git Divergent Branches Resolution,2023-12-22,2023-12-22 15:14:52.799860,2023-12-22 15:22:49.865375,"7,95",14,6,6,Academic / Study,How-to / Question,Git / GitHub,,,TRUE,High,"364,2",
2594b52c-2fd6-44ae-9287-9cbf5dd338f5,Inflación Anual Proyectada: 3678.34%,2023-12-27,2023-12-27 13:53:07.845545,2023-12-27 14:15:08.044116,22,10,3,5,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,46,
ed2d2f91-f2c3-4afa-ad6d-4c99a2212fea,VS Code Insider vs Stable,2023-12-27,2023-12-27 14:33:51.755768,2023-12-28 18:07:09.112252,"1653,29",57,26,25,SQL / BI,How-to / Question,Apache Airflow,Docker,dbt,FALSE,High,"684,3",
d41d089c-3313-4834-8612-4d5043852238,Restricting dbt Model Execution,2023-12-28,2023-12-28 18:07:31.572141,2023-12-29 14:54:42.674318,"1247,19",30,13,13,Academic / Study,How-to / Question,Git / GitHub,dbt,,TRUE,High,"555,7",
56a58972-3b71-48ba-b453-a3e0c7799335,Valoración de activos al cierre del año,2024-01-02,2024-01-02 12:04:26.405198,2024-01-02 12:05:26.209159,1,6,3,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,87,
a1a1b1f8-eaaf-4221-a08f-9414f53a6db5,Fix Airflow DAG Error,2024-01-02,2024-01-02 13:02:18.737747,2024-01-03 13:36:38.651175,"1474,33",28,14,14,Python / Programming,Troubleshooting,Apache Airflow,Docker,Python,TRUE,High,"237,4",
27dfdc59-3d19-4f8a-8f1b-b0ad9381ff00,Valoración de pasivos en moneda extranjera,2024-01-02,2024-01-02 17:35:38.846677,2024-01-02 17:35:41.303739,"0,04",2,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,101,
18571e13-d27a-4aaf-9240-e2e65883db25,Airflow en WSL: Verificación,2024-01-03,2024-01-03 13:36:53.719235,2024-01-04 16:44:16.481583,"1627,38",51,24,24,Data Engineering,Troubleshooting,Git / GitHub,Apache Airflow,Docker,TRUE,High,"543,1",
e7feed0e-e1eb-4546-8731-cf66f95407c4,Renovar Token en Azure,2024-01-05,2024-01-05 13:01:19.742145,2024-01-05 15:01:06.666197,"119,78",10,5,5,Data Engineering,How-to / Question,Git / GitHub,dbt,,TRUE,Medium,"186,8",
990fbc44-ca52-47f3-934f-95e5368c68d7,Crear CSV ProcedureEventFact vacío,2024-01-08,2024-01-08 13:39:39.490835,2024-01-08 15:29:51.315839,"110,2",26,7,6,Academic / Study,Troubleshooting,Study / Coursework,,,FALSE,High,"3241,3",
172a6156-5c21-4a8d-ab2d-e6394a9bc275,Distribuir descargas y aplicaciones,2024-01-08,2024-01-08 13:58:14.625494,2024-01-08 14:13:50.025838,"15,59",6,3,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"231,7",
e758602e-5020-4bb5-9231-87a4ae6676f4,New chat,2024-01-08,2024-01-08 15:30:20.054348,2024-01-08 15:36:13.137496,"5,88",13,1,6,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,12395,
3f3daa61-30f2-484f-8121-af35cd3d0d97,New chat,2024-01-08,2024-01-08 15:37:32.633241,2024-01-08 15:39:49.015333,"2,27",5,1,1,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,12450,
e563b8e6-ea42-475f-9695-206090ae15ac,Crear archivo CSV vacío,2024-01-08,2024-01-08 15:40:34.962961,2024-01-08 19:19:41.351785,"219,11",49,22,24,SQL / BI,Troubleshooting,Git / GitHub,SQL Server / SSIS / SSRS,dbt,TRUE,High,2499,
1cf81528-b050-4c06-9c2e-d572d9a80b99,Error en Docker Desktop,2024-01-09,2024-01-09 13:58:11.238770,2024-01-09 14:21:37.111508,"23,43",6,3,3,Python / Programming,How-to / Question,Docker,,,TRUE,Medium,"60,7",
2a2a548f-ae5c-4c28-b25a-942ea499883b,Problemas al instalar Ubuntu,2024-01-09,2024-01-09 14:47:05.752265,2024-01-23 14:45:33.392512,"20158,46",27,13,14,SQL / BI,How-to / Question,Apache Airflow,Docker,,TRUE,High,"165,2",
cf663869-eb1f-4989-95e9-d45f6de835eb,Registrar factura impaga,2024-01-09,2024-01-09 18:13:49.585111,2024-01-09 18:14:29.628441,"0,67",4,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Low,101,
c45a94a5-f6e6-42a4-9f03-be1f39696073,Venta de bien de uso,2024-01-10,2024-01-10 10:10:13.293824,2024-01-10 10:10:17.267670,"0,07",2,1,1,General / Other,Analysis / Research,General Purpose,,,TRUE,Low,112,
0941eac8-8f0c-4b90-8f9e-54f10d3043d3,YAML Syntax Error Fix,2024-01-10,2024-01-10 14:15:06.439271,2024-01-10 16:04:14.061698,"109,13",10,5,5,Python / Programming,Troubleshooting,Apache Airflow,Docker,Python,TRUE,High,710,
d7d0fad5-f54e-4f83-9a12-3940d144da8a,Indentation and Code Structure,2024-01-11,2024-01-11 13:05:22.826997,2024-01-11 15:01:57.566301,"116,58",20,10,10,Data Engineering,How-to / Question,Apache Airflow,Python,,TRUE,High,"540,4",
43288bed-3321-41a7-aae6-95915fcc7b44,Install Docker with WSL2,2024-01-11,2024-01-11 18:56:12.761665,2024-01-11 19:01:01.376114,"4,81",6,3,3,Academic / Study,How-to / Question,Docker,,,TRUE,Medium,148,
f79d834f-dd34-40e8-98f7-9da8763f0602,Plazo préstamo en Binance,2024-01-11,2024-01-11 21:14:58.253850,2024-01-11 21:23:52.966354,"8,91",10,4,5,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"46,8",
fa723ec2-07d3-44fd-b07e-ff8289b6a10c,Acceso directo Anaconda borrado,2024-01-12,2024-01-12 14:25:24.044522,2024-01-12 15:54:01.246910,"88,62",4,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Low,73,
c124546e-c32c-44ab-9f22-ec11a0b4efad,Actualizar datos en dbt-projects/aha-stroke,2024-01-15,2024-01-15 14:37:54.113137,2024-01-15 14:38:06.841741,"0,21",2,1,1,Data Engineering,Analysis / Research,dbt,,,TRUE,Medium,716,
929140f7-47a1-48fc-a453-8a49c19b03e9,New chat,2024-01-16,2024-01-16 13:44:25.613895,2024-01-16 14:52:50.925761,"68,42",23,6,11,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"3698,2",
8acccc66-5efb-4230-afe9-a7a7850cc359,Pagar préstamo con USDT,2024-01-17,2024-01-17 13:59:54.767074,2024-01-17 18:40:21.765020,"280,45",12,5,5,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"134,2",
a1639ee2-9b6e-4711-8817-074db0ad943a,New chat,2024-01-19,2024-01-19 16:21:05.155130,2024-01-19 16:26:39.786277,"5,58",6,3,3,Personal / Advice,How-to / Question,SQL Server / SSIS / SSRS,,,TRUE,High,2332,
54ed246f-aa5b-414f-84e1-397bedabc4a8,Error de Conversión SQL,2024-01-22,2024-01-22 14:00:00.116265,2024-01-22 14:10:29.089873,"10,48",4,2,2,SQL / BI,Troubleshooting,SQL Server / SSIS / SSRS,,,TRUE,High,5482,
adc5dd3e-564d-4820-8520-00434bbde441,New chat,2024-01-23,2024-01-23 21:45:35.164843,2024-01-24 00:26:54.480457,"161,32",14,5,6,SQL / BI,How-to / Question,dbt,,,TRUE,High,"3856,6",
72d99908-1e39-49a5-af37-5f03e0474e4a,Uso de Lookup en Azure Data Factory,2024-01-24,2024-01-24 14:51:59.042419,2024-01-29 13:22:23.275193,"7110,4",26,11,13,SQL / BI,How-to / Question,Python,,,TRUE,High,"251,8",
2e8c3c39-c561-411f-9d3d-3a04bef136b5,ThedaCare Process Optimization,2024-01-26,2024-01-26 16:02:29.640595,2024-01-26 16:02:31.177626,"0,03",2,1,1,Translation / Writing,Writing / Translation,Writing / Translation,,,TRUE,Low,107,
260db107-2934-4340-8fc7-dd3a256adb27,Préstamo de criptomonedas en Binance,2024-01-26,2024-01-26 16:49:03.326007,2024-01-26 16:55:25.357094,"6,37",6,3,3,General / Other,Analysis / Research,General Purpose,,,TRUE,Medium,"108,7",
a1413817-5cad-4da1-8eb7-a13dc6558a67,Configurar auriculares Bluetooth JBL,2024-01-29,2024-01-29 18:55:46.801573,2024-01-29 18:58:04.426911,"2,29",5,2,1,General / Other,How-to / Question,General Purpose,,,FALSE,Low,"120,5",
fac4a289-dff8-4d52-adb6-d704b7ae40c2,Problema JBL Quantum Engine,2024-01-29,2024-01-29 19:00:07.126860,2024-01-29 19:03:43.006006,"3,6",8,3,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"95,3",
1aae1774-bf53-43b9-a6b4-ccc182439351,Configuración auriculares JBL Bluetooth,2024-01-29,2024-01-29 19:15:54.094798,2024-01-30 13:03:21.639393,"1067,46",13,4,4,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,Medium,"115,2",
fa640fac-f1dc-4344-a640-46dd111d1811,Error 0x50331669 en Escritorio Remoto,2024-01-30,2024-01-30 13:04:38.826254,2024-01-31 14:24:03.086637,"1519,4",16,8,8,Python / Programming,How-to / Question,Python,,,TRUE,High,"217,8",
d402bb8f-a6d2-4f63-84e4-9fe0c22fdd37,"Hola, ¿cómo puedo ayudarte?",2024-01-31,2024-01-31 18:22:31.512322,2024-01-31 18:25:28.952511,"2,96",9,3,4,Machine Learning / AI,How-to / Question,AI / ML,,,TRUE,Medium,"215,7",
9145005d-3c55-4dc1-906c-26a715c75c50,Entender Consulta SQL y Semillas,2024-02-01,2024-02-01 12:11:44.239279,2024-02-01 17:48:38.613729,"336,91",10,5,5,SQL / BI,Troubleshooting,SQL Server / SSIS / SSRS,,,TRUE,High,"5905,4",
adcdac31-2fcf-4437-8f09-27571e49dd79,Marcar PR como borrador.,2024-02-01,2024-02-01 16:20:13.961294,2024-02-01 19:25:26.812582,"185,21",38,17,18,Academic / Study,How-to / Question,Apache Airflow,Docker,Git / GitHub,TRUE,High,"411,5",
91110337-c944-4508-86ac-b5b1f1ea230a,Ayuda ingeniero de datos,2024-02-02,2024-02-02 17:15:06.083412,2024-02-05 18:53:35.959785,"4418,5",23,8,9,Data Engineering,How-to / Question,dbt,,,TRUE,High,"112,6",
2fa16f14-a6fd-431a-b5a0-cf0d01ccea9f,Crédito prendario en Argentina,2024-02-05,2024-02-05 18:34:10.876091,2024-02-05 18:35:00.555415,"0,83",4,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Low,80,
6f7a4e85-c5f2-4164-a408-dfe8699fd245,Asesoría para hermana norteamericana,2024-02-06,2024-02-06 13:44:43.542006,2024-02-06 13:46:50.948206,"2,12",6,3,3,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,Medium,"127,3",
9610686e-d919-4dab-a473-f46e1545faec,Cultural Work Experience,2024-02-06,2024-02-06 17:45:09.185706,2024-02-06 17:45:11.747875,"0,04",2,1,1,Translation / Writing,Writing / Translation,Writing / Translation,,,TRUE,Low,135,
102bb75d-2c18-4c7e-9021-fd9a146581ad,Redirecting with PHP header,2024-02-06,2024-02-06 21:56:09.431252,2024-02-06 22:06:46.056660,"10,61",32,16,16,Python / Programming,How-to / Question,Git / GitHub,,,TRUE,High,"77,2",
ba00329c-c42a-4b0e-9651-c45c4131ffde,Escalado automático en Snowflake,2024-02-06,2024-02-06 23:07:52.180286,2024-02-06 23:17:30.574637,"9,64",27,11,13,Python / Programming,How-to / Question,Python,Terraform,,TRUE,High,115,
4df63b1c-19a9-4d4d-a2d1-a4bf451e857e,New chat,2024-02-06,2024-02-06 23:18:42.814815,2024-02-06 23:23:16.120774,"4,56",16,8,8,AWS / Cloud,How-to / Question,Terraform,,,TRUE,High,"103,9",
e75c18b5-d63d-4d2e-b72e-7c2d75910f4e,Scale Compute with Warehouses,2024-02-07,2024-02-07 15:42:19.904235,2024-02-07 15:53:39.423651,"11,33",38,19,19,AWS / Cloud,How-to / Question,Python,Terraform,,TRUE,High,"85,5",
2fba0755-e841-48bd-9516-24f24a6f5bf1,Data Engineer Pursuing Master's,2024-02-08,2024-02-08 13:38:36.875184,2024-02-09 16:22:42.395859,"1604,09",6,3,3,Data Engineering,How-to / Question,SQL Server / SSIS / SSRS,Apache Airflow,Power BI,TRUE,Medium,"422,3",
ccb0885c-3408-4fed-9802-5e76cc0fe6a7,Data Mesh para Ingeniería,2024-02-12,2024-02-12 13:56:39.319200,2024-02-12 19:27:56.152496,"331,28",10,5,5,AWS / Cloud,How-to / Question,Amazon Redshift,,,TRUE,Medium,"105,2",
811116d9-c27f-4657-a6e3-50f804ed6411,Dockerfile aggiornamento con dbt,2024-02-13,2024-02-13 16:41:08.119619,2024-02-13 17:14:02.967169,"32,91",15,6,7,Data Engineering,Troubleshooting,Apache Airflow,Docker,Python,TRUE,High,537,
5aa2ef04-8327-497c-980c-601cc652c825,Model Exclusion Errors Fix,2024-02-13,2024-02-13 17:16:05.461236,2024-02-13 17:17:13.747960,"1,14",2,1,1,SQL / BI,Troubleshooting,SQL Server / SSIS / SSRS,dbt,,TRUE,High,24396,
aaf312b2-f4ce-4823-86b7-3ff6653fe5b0,Aislar el Modelo.,2024-02-13,2024-02-13 18:57:20.047528,2024-02-13 18:57:25.204305,"0,09",2,1,1,Machine Learning / AI,Build / Design,AI / ML,,,TRUE,Low,101,
884f5cc2-95f9-4dca-846c-13fdbc0ac9d4,Problema con dbt,2024-02-14,2024-02-14 16:19:11.477005,2024-02-14 16:27:18.439330,"8,12",6,3,3,SQL / BI,Troubleshooting,SQL Server / SSIS / SSRS,dbt,,TRUE,High,15740,
fcc09f61-da06-4114-9a85-4a396ebbdcd9,Actualizar de 1.4 a 1.7,2024-02-15,2024-02-15 15:53:51.267986,2024-02-15 16:40:31.267245,"46,67",32,13,13,Data Engineering,Troubleshooting,Python,Apache Airflow,Apache Spark,TRUE,High,"3067,6",
2d28bdee-a897-45f1-964d-962a2705accb,Crear Función Números Pares,2024-02-16,2024-02-16 12:18:08.165979,2024-02-16 13:25:37.760851,"67,49",22,11,11,Academic / Study,How-to / Question,Python,,,TRUE,High,"197,5",
8225f209-bf4a-414e-8fd7-36ea1146a0e0,Cerca de 100 o 200,2024-02-19,2024-02-19 13:22:30.988407,2024-02-19 15:49:42.976228,"147,2",20,10,10,Python / Programming,How-to / Question,Python,,,TRUE,High,"211,5",
f49b8a60-5c44-40c9-a1c7-fbee2df2c3b5,Reducir consumo de recursos,2024-02-19,2024-02-19 19:10:50.708675,2024-02-19 19:11:30.218029,"0,66",2,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,128,
9bdfe8e4-7bf0-4117-8635-9ed3eafb02fe,Detectar secuencia 007,2024-02-20,2024-02-20 12:18:52.029191,2024-02-20 12:23:31.579917,"4,66",6,3,3,General / Other,Troubleshooting,General Purpose,,,TRUE,Medium,"276,3",
f05c7d9c-78a3-4427-8d25-529e95728ff5,Promociona música en Beatport.,2024-02-20,2024-02-20 16:40:37.251862,2024-02-20 16:41:33.995928,"0,95",4,1,1,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,Low,108,
b04adfc6-c81b-410f-8890-22dd1fa9972b,Data Management Expertise,2024-02-21,2024-02-21 12:43:02.461256,2024-02-21 12:45:13.487287,"2,18",10,4,5,SQL / BI,How-to / Question,SQL Server / SSIS / SSRS,,,TRUE,Medium,"228,2",
3ba3f50b-9e42-4381-96b7-e96acc1d6a7e,New chat,2024-02-21,2024-02-21 12:46:04.265055,2024-02-21 12:47:12.782560,"1,14",5,2,2,SQL / BI,How-to / Question,SQL Server / SSIS / SSRS,,,TRUE,Medium,"444,5",
